salary,age,city_type,risk_appetite,years_to_retirement,basic_salary,hra_received,special_allowance,bonus,employer_pf,is_rented,rent_paid,existing_80C,existing_80D,existing_NPS,existing_80G,has_home_loan,home_loan_interest,has_education_loan,education_loan_interest,parent_senior,has_girl_child,gap_80C,gap_80D,gap_NPS,suggest_80C_topup,suggest_80D,suggest_NPS,best_80C_instrument,recommended_regime
2545155,36,0,2,24,1260148,658723,257322,269838,21600,0,0,65396,2270,38101,13517,0,0,0,0,1,0,84604,72730,11899,1,1,1,ELSS,0
2828033,38,1,1,22,1116753,581824,552074,17763,21600,1,270156,114204,3158,36143,34457,0,0,0,0,0,0,35796,21842,13857,1,1,1,PPF,1
2102427,47,1,1,13,745047,348365,173793,137281,21600,1,408696,97294,17564,11892,4277,1,60249,0,0,0,0,52706,7436,38108,1,1,1,FD,0
608610,37,1,2,23,291878,155693,64591,52305,21600,1,398592,98563,20641,27921,28949,0,0,0,0,0,0,51437,4359,22079,1,1,1,ELSS,1
734769,43,1,2,17,298726,100344,95278,15222,21600,1,410532,149066,42229,24971,43122,0,0,0,0,1,1,934,32771,25029,1,1,1,SSY,1
2817020,22,1,1,38,1043567,536095,510002,200908,21600,1,342456,100019,941,41189,24604,0,0,0,0,0,0,49981,24059,8811,1,1,1,PPF,1
3101251,39,0,2,21,1393700,508917,574821,361635,21600,1,319920,31505,23364,3900,5052,0,0,0,0,0,0,118495,1636,46100,1,1,1,ELSS,0
3088160,32,0,2,28,1503428,765062,288018,149935,21600,1,411900,48263,32047,11148,14107,0,0,0,0,1,0,101737,42953,38852,1,1,1,ELSS,0
2641672,44,0,1,16,1139171,449365,440005,266300,21600,0,0,53716,1310,1313,24873,0,0,0,0,0,0,96284,23690,48687,1,1,1,PPF,0
1824436,48,0,2,12,862044,450796,324315,99539,21600,1,300480,35532,929,10997,35245,0,0,0,0,0,0,114468,24071,39003,1,1,1,PPF,0
1804405,28,0,2,32,729513,308885,336520,168241,21600,1,451476,146135,21714,24448,40371,1,194315,0,0,0,1,3865,3286,25552,1,1,1,SSY,0
2542257,30,0,3,30,945122,496659,359004,164000,21600,1,356940,111625,59367,29664,43473,0,0,0,0,1,0,38375,15633,20336,1,1,1,ELSS,1
2028087,46,0,2,14,949836,378510,362197,197415,21600,1,382404,44936,20085,35629,27796,1,87206,0,0,0,1,105064,4915,14371,1,1,1,SSY,0
1553950,50,1,1,10,776654,241799,245257,150961,21600,0,0,61360,3855,25229,21592,0,0,1,67643,0,0,88640,21145,24771,1,1,1,NSC,0
1704338,46,0,3,14,605857,228776,171756,52291,21600,1,511104,16731,7423,15268,44781,0,0,1,63166,0,0,133269,17577,34732,1,1,1,PPF,0
1725796,47,1,1,13,661292,273773,321661,120202,21600,0,0,31739,53828,47486,12692,0,0,0,0,1,0,118261,21172,2514,1,1,1,FD,0
3232708,56,1,2,4,1495507,528680,279104,186136,21600,1,75372,9999,12046,29967,40671,0,0,0,0,1,0,140001,62954,20033,1,1,1,NSC,0
1421050,45,0,3,15,506193,196628,150566,88310,21600,1,469656,118615,17149,48189,29578,0,0,0,0,0,0,31385,7851,1811,1,1,1,PPF,1
1040679,32,0,1,28,406532,183604,196779,91085,21600,0,0,68737,4653,5372,28837,0,0,0,0,0,0,81263,20347,44628,1,1,1,PPF,0
2319367,25,0,3,35,1022524,538660,414539,152373,21600,1,537288,7066,24680,31305,6015,0,0,0,0,0,1,142934,320,18695,1,1,1,SSY,0
1017988,50,1,1,10,396160,178477,156907,32648,21600,1,105048,37470,17975,9633,49823,0,0,0,0,0,0,112530,7025,40367,1,1,1,NSC,0
2955184,40,1,3,20,1053864,471011,387952,333115,21600,1,196140,123325,3097,46071,27597,1,122720,0,0,0,0,26675,21903,3929,1,1,1,PPF,0
780714,37,1,3,23,367194,151244,106509,86859,21600,0,0,21538,18852,12637,49536,0,0,1,19116,0,1,128462,6148,37363,1,1,1,SSY,0
1217128,40,1,2,20,453311,185901,105865,1462,21600,1,387588,97762,20648,9179,13288,0,0,0,0,0,0,52238,4352,40821,1,1,1,ELSS,1
1927964,28,0,2,32,942218,360873,364939,18728,21600,1,240252,145558,5884,31260,41880,0,0,0,0,0,0,4442,19116,18740,1,1,1,ELSS,1
2398054,41,1,3,19,1120811,596957,423738,281177,21600,1,529332,42853,24357,35860,7075,0,0,0,0,0,0,107147,643,14140,1,1,1,PPF,0
2404037,35,0,3,25,886492,395466,411911,220491,21600,1,533112,145572,72597,29483,37426,0,0,0,0,1,0,4428,2403,20517,1,1,1,ELSS,1
1404528,38,0,2,22,557913,179153,180903,90962,21600,0,0,104406,4368,12136,36627,1,160674,0,0,1,0,45594,70632,37864,1,1,1,ELSS,0
968908,25,1,1,35,475982,210563,131660,101021,21600,1,352920,130074,16932,410,16703,1,69362,0,0,1,1,19926,58068,49590,1,1,1,SSY,0
1603126,29,1,3,31,615209,247000,308675,69058,21600,1,138048,1362,13135,43677,2376,0,0,0,0,0,0,148638,11865,6323,1,1,1,ELSS,0
1213863,37,1,1,23,579309,286810,181658,61148,21600,1,363540,13139,20011,40411,21635,0,0,0,0,0,0,136861,4989,9589,1,1,1,PPF,0
735553,31,1,2,29,311288,162571,83069,28804,21600,1,131544,108007,3091,20225,38054,1,79861,0,0,0,0,41993,21909,29775,1,1,1,ELSS,0
690459,49,0,3,11,336022,162957,79395,61358,21600,0,0,83150,23399,36073,3234,0,0,0,0,0,0,66850,1601,13927,1,1,1,PPF,1
969958,44,0,2,16,481899,183604,85350,23503,21600,1,310320,14902,15611,4145,38907,0,0,0,0,0,1,135098,9389,45855,1,1,1,SSY,0
1246678,48,1,2,12,614087,270651,132662,54867,21600,0,0,65402,8386,12629,20458,1,59993,1,78690,0,0,84598,16614,37371,1,1,1,PPF,0
938651,26,1,2,34,437010,209864,101785,111158,21600,0,0,53631,17656,46178,26686,1,177806,0,0,0,0,96369,7344,3822,1,1,1,ELSS,0
1161672,55,1,3,5,446886,205571,139849,53593,21600,0,0,37508,67900,18469,33417,0,0,0,0,1,0,112492,7100,31531,1,1,1,NSC,0
1647954,43,1,1,17,786908,347501,234858,174410,21600,0,0,70798,40305,13984,13498,0,0,0,0,1,0,79202,34695,36016,1,1,1,PPF,0
798538,41,1,2,19,347854,182843,76367,93657,21600,1,250440,17678,4728,28996,32217,0,0,1,32073,0,0,132322,20272,21004,1,1,1,PPF,0
1715341,45,0,1,15,656985,253046,256734,100943,21600,1,474384,80412,20083,8647,7814,0,0,0,0,0,1,69588,4917,41353,1,1,1,SSY,1
2367753,55,1,1,5,846258,373130,425043,276270,21600,0,0,47328,27967,19924,18435,0,0,0,0,1,0,102672,47033,30076,1,1,1,NSC,0
1665668,39,1,2,21,604559,330330,304985,143589,21600,0,0,56421,36307,38620,39583,0,0,0,0,1,0,93579,38693,11380,1,1,1,ELSS,0
2141798,47,1,2,13,904515,338928,265365,182911,21600,1,73452,147795,17073,18812,25755,1,104474,0,0,0,0,2205,7927,31188,1,1,1,PPF,0
492281,30,1,3,30,179554,69351,55786,58706,21546,1,389412,26793,23081,19446,37127,0,0,0,0,0,1,123207,1919,30554,1,1,1,SSY,0
1988177,37,1,2,23,709385,256979,178847,236283,21600,0,0,140774,8148,175,13033,0,0,0,0,0,0,9226,16852,49825,1,1,1,ELSS,1
3158496,57,1,3,3,1301640,507608,266207,339924,21600,1,534852,11042,61533,40241,26577,1,123371,1,108741,1,0,138958,13467,9759,1,1,1,NSC,0
358146,40,1,1,20,126223,68238,44680,6405,15146,1,347256,32289,60270,7380,35352,0,0,0,0,1,0,117711,14730,42620,1,1,1,PPF,0
2103773,44,0,1,16,758111,416853,284331,112446,21600,0,0,136011,11928,43373,21449,0,0,0,0,1,0,13989,63072,6627,1,1,1,PPF,1
1858860,23,1,3,37,876672,308568,305234,216451,21600,1,437520,70753,73126,35552,44547,1,66970,0,0,1,0,79247,1874,14448,1,1,1,ELSS,0
2577965,23,0,2,37,1098492,518141,390254,101183,21600,1,398760,124119,17303,2598,7298,0,0,0,0,0,0,25881,7697,47402,1,1,1,ELSS,1
330027,26,0,3,34,163030,57265,48821,5199,19563,1,442392,100220,21489,3646,9867,1,102433,0,0,0,0,49780,3511,46354,1,1,1,ELSS,0
1253629,42,1,1,18,552572,261031,121585,36645,21600,1,125052,110736,13202,45400,34805,0,0,1,92612,0,0,39264,11798,4600,1,1,1,PPF,0
997263,51,1,1,9,463587,198625,144544,26051,21600,1,259848,13888,63024,49185,23460,0,0,0,0,1,0,136112,11976,815,1,1,1,NSC,0
2460834,22,0,2,38,867650,417873,247911,225679,21600,0,0,3962,378,11981,43250,1,157620,0,0,0,0,146038,24622,38019,1,1,1,ELSS,0
418077,24,1,2,36,155258,79047,36864,13310,18630,1,262956,141049,6822,1077,47160,0,0,0,0,0,0,8951,18178,48923,1,1,1,ELSS,1
379766,27,1,2,33,180801,64054,50054,1018,21600,1,279348,71132,16210,35809,30833,0,0,0,0,0,0,78868,8790,14191,1,1,1,ELSS,1
488239,57,1,2,3,227333,114558,82680,47934,21600,1,252228,112564,25574,28148,22660,0,0,0,0,1,0,37436,49426,21852,1,1,1,NSC,1
3180115,24,1,3,36,1436662,734679,369860,218536,21600,1,345072,110199,14940,19858,43529,0,0,0,0,0,0,39801,10060,30142,1,1,1,ELSS,1
3104660,55,0,1,5,1133821,477591,416734,270374,21600,1,521820,44493,15624,48671,16037,1,180351,0,0,0,0,105507,9376,1329,1,1,1,NSC,0
774641,29,1,2,31,282776,94879,151017,31774,21600,1,74832,135083,13960,26554,49281,0,0,0,0,1,0,14917,61040,23446,1,1,1,ELSS,1
2621055,42,1,2,18,923556,435632,331625,160976,21600,0,0,115830,11768,12983,8729,0,0,0,0,0,0,34170,13232,37017,1,1,1,PPF,1
602261,40,1,1,20,288701,116081,107487,18682,21600,1,381420,132205,60557,4971,29440,0,0,0,0,1,0,17795,14443,45029,1,1,1,PPF,1
3328430,24,0,3,36,1188580,584934,581814,357173,21600,1,152004,107600,8117,8778,40866,0,0,0,0,0,0,42400,16883,41222,1,1,1,ELSS,1
1880423,35,1,1,25,673744,308169,198055,76605,21600,0,0,2226,14283,21099,4687,0,0,0,0,0,0,147774,10717,28901,1,1,1,PPF,0
1478295,38,1,1,22,738532,280791,157378,136614,21600,1,517404,29518,13337,31860,21060,0,0,0,0,0,0,120482,11663,18140,1,1,1,PPF,0
3223977,42,1,1,18,1495626,638649,405092,299,21600,1,408864,71704,3384,41245,31877,0,0,1,11988,0,0,78296,21616,8755,1,1,1,PPF,0
616887,37,0,1,23,269204,141532,106807,64204,21600,1,403440,81102,12049,23983,43774,0,0,0,0,0,0,68898,12951,26017,1,1,1,PPF,1
3272372,44,0,1,16,1409937,571440,523031,143333,21600,1,494904,118433,46473,27172,15499,0,0,0,0,1,0,31567,28527,22828,1,1,1,PPF,1
2763301,22,0,2,38,1233448,625327,467105,180788,21600,1,171456,143236,15368,2669,14749,0,0,0,0,0,0,6764,9632,47331,1,1,1,ELSS,1
2245812,24,1,1,36,1047782,510504,308260,220306,21600,0,0,44979,16180,7070,7894,1,63424,0,0,1,0,105021,58820,42930,1,1,1,PPF,0
1869833,50,1,2,10,671193,305531,246523,155703,21600,0,0,84802,2426,10251,38707,0,0,0,0,0,0,65198,22574,39749,1,1,1,NSC,0
3069975,53,0,3,7,1316954,481195,375472,171643,21600,0,0,88774,21849,12135,9623,0,0,0,0,1,0,61226,53151,37865,1,1,1,NSC,0
988445,29,0,1,31,430201,159554,164166,50215,21600,1,440256,88777,1806,5023,15864,0,0,0,0,0,0,61223,23194,44977,1,1,1,PPF,0
392616,39,0,2,21,192915,101119,72622,42528,21600,1,451596,70448,14533,45810,49905,1,95536,0,0,0,1,79552,10467,4190,1,1,1,SSY,0
2509632,42,1,3,18,1107995,487890,219896,92897,21600,1,336636,90638,19438,38441,17859,0,0,1,94165,1,1,59362,55562,11559,1,1,1,SSY,0
1247191,47,1,3,13,456686,156642,123478,34466,21600,1,475776,138862,15632,15393,28327,0,0,0,0,0,1,11138,9368,34607,1,1,1,SSY,1
3023182,46,0,1,14,1301463,488082,383152,56105,21600,0,0,82042,15439,49174,23346,0,0,0,0,0,0,67958,9561,826,1,1,1,FD,1
1905483,48,1,2,12,848310,374101,233692,103670,21600,1,274260,34976,7066,19296,35770,0,0,0,0,0,1,115024,17934,30704,1,1,1,SSY,0
3404578,51,1,3,9,1667037,896100,496920,184015,21600,1,353064,72991,5081,27448,21147,0,0,0,0,0,0,77009,19919,22552,1,1,1,NSC,1
1309877,51,0,2,9,497907,234507,201429,129143,21600,0,0,41879,20970,42178,27392,0,0,0,0,0,0,108121,4030,7822,1,1,1,NSC,1
2746089,45,1,2,15,1094845,487341,354583,152670,21600,1,324240,69032,39988,11410,20939,1,104145,0,0,1,0,80968,35012,38590,1,1,1,PPF,0
3052490,31,1,3,29,1222412,536696,490410,281573,21600,1,308016,119822,15056,49429,22734,0,0,0,0,0,1,30178,9944,571,1,1,1,SSY,1
2277774,30,0,1,30,1077438,386542,292644,259710,21600,1,266652,61232,8770,37635,47991,0,0,0,0,0,0,88768,16230,12365,1,1,1,PPF,1
602820,40,0,2,20,230303,95317,53888,8924,21600,1,444444,130121,19516,33653,3100,0,0,0,0,0,1,19879,5484,16347,1,1,1,SSY,1
2845275,27,1,3,33,1131121,582039,431674,292236,21600,1,146616,2050,69694,6565,27792,0,0,0,0,1,0,147950,5306,43435,1,1,1,ELSS,0
2041388,30,1,3,30,907517,446967,365260,57831,21600,1,456588,29136,14621,37124,39082,1,84545,0,0,1,0,120864,60379,12876,1,1,1,ELSS,0
780391,53,1,2,7,346613,170552,75043,17771,21600,1,276048,128714,18091,3415,1104,0,0,0,0,0,0,21286,6909,46585,1,1,1,NSC,1
406565,30,0,1,30,185592,89132,36349,7224,21600,0,0,145170,20265,8536,28444,1,116287,0,0,1,1,4830,54735,41464,1,1,1,SSY,0
1540441,31,1,3,29,769306,231267,142799,85187,21600,1,135264,71844,18979,34972,19371,0,0,0,0,0,0,78156,6021,15028,1,1,1,ELSS,1
343629,29,0,3,31,130400,52847,43044,11063,15648,1,403656,130700,18622,14604,6042,0,0,0,0,0,0,19300,6378,35396,1,1,1,ELSS,1
3093984,54,1,3,6,1177999,557587,587950,8782,21600,1,267804,124423,19940,32943,8824,1,198180,0,0,0,0,25577,5060,17057,1,1,1,NSC,0
988103,36,1,3,24,404756,185247,138031,26199,21600,1,358872,96152,12625,2319,40171,0,0,0,0,0,0,53848,12375,47681,1,1,1,PPF,1
1886512,33,1,1,27,897928,358724,231321,100553,21600,1,158976,50508,33444,6993,7163,1,102839,0,0,1,0,99492,41556,43007,1,1,1,PPF,0
401061,23,1,3,37,190294,64387,32793,2893,21600,1,367308,43196,11285,42656,17982,0,0,0,0,0,0,106804,13715,7344,1,1,1,ELSS,0
2386046,42,1,3,18,1155452,590860,350466,129753,21600,0,0,54915,4628,39205,44548,0,0,0,0,0,0,95085,20372,10795,1,1,1,PPF,0
2818050,47,1,1,13,1273217,584074,425441,24644,21600,0,0,23115,8350,23170,41761,0,0,1,39716,1,1,126885,66650,26830,1,1,1,SSY,0
2758368,50,1,2,10,1236271,596468,306029,252544,21600,1,78360,13735,4816,19573,25491,0,0,0,0,0,1,136265,20184,30427,1,1,1,SSY,0
370186,24,1,1,36,179607,76546,37654,37663,21552,1,267660,74479,9382,22835,41914,1,102937,0,0,0,0,75521,15618,27165,1,1,1,PPF,0
2282747,29,1,2,31,993643,432429,251005,28142,21600,1,80604,25430,35203,28869,7024,0,0,0,0,1,0,124570,39797,21131,1,1,1,ELSS,0
632023,57,1,2,3,299200,145184,80111,45711,21600,1,519432,4360,20391,22559,27396,0,0,0,0,0,1,145640,4609,27441,1,1,1,SSY,0
1723298,24,0,3,36,723403,359702,274764,154238,21600,1,388524,25585,20734,22539,6652,1,110511,0,0,0,0,124415,4266,27461,1,1,1,ELSS,0
1984446,27,1,1,33,843356,267002,268803,22277,21600,1,205344,37299,6004,10012,44464,0,0,0,0,0,1,112701,18996,39988,1,1,1,SSY,0
310814,22,1,2,38,127432,67292,28158,7264,15291,1,149544,57504,59635,38400,28300,1,126806,0,0,1,0,92496,15365,11600,1,1,1,ELSS,0
1419750,23,1,2,37,610091,292803,166291,24837,21600,1,264480,35920,71549,31285,27070,0,0,0,0,1,0,114080,3451,18715,1,1,1,ELSS,0
1853050,37,1,1,23,898921,442972,302272,57636,21600,0,0,127835,18337,4847,3191,1,70008,0,0,0,0,22165,6663,45153,1,1,1,PPF,0
2345379,36,1,2,24,1148890,357927,393858,116343,21600,1,129528,59202,41482,553,21639,0,0,0,0,1,0,90798,33518,49447,1,1,1,ELSS,0
2875689,38,0,1,22,1260712,413143,305544,21485,21600,1,186876,121784,17740,19292,37878,0,0,1,25857,0,0,28216,7260,30708,1,1,1,PPF,1
1255549,33,1,1,27,481467,188710,198640,10492,21600,1,515340,100308,7772,17060,11958,0,0,0,0,0,0,49692,17228,32940,1,1,1,PPF,1
632992,53,1,2,7,299994,102141,67648,36681,21600,0,0,92637,24614,7487,20314,0,0,0,0,1,0,57363,50386,42513,1,1,1,NSC,0
2818238,27,0,3,33,1240749,413513,270151,314230,21600,1,502608,77633,1109,41117,29168,1,117711,0,0,0,0,72367,23891,8883,1,1,1,ELSS,0
590532,31,1,1,29,219495,93408,106132,46793,21600,1,87648,93057,12157,27569,15814,1,151259,0,0,0,0,56943,12843,22431,1,1,1,PPF,0
348383,40,1,2,20,156104,76838,51256,20294,18732,1,242520,78466,11168,43688,28124,0,0,0,0,0,0,71534,13832,6312,1,1,1,ELSS,1
2471939,56,1,1,4,1032008,473723,208760,166352,21600,0,0,108765,23445,22711,30916,0,0,0,0,0,1,41235,1555,27289,1,1,1,SSY,1
2698734,28,0,1,32,1232937,545714,405784,298101,21600,1,88848,11909,3477,241,6840,0,0,0,0,0,0,138091,21523,49759,1,1,1,PPF,0
2835713,45,1,1,15,996403,386904,368323,143251,21600,1,481140,139677,69706,5302,4445,0,0,0,0,1,0,10323,5294,44698,1,1,1,PPF,1
631326,22,1,3,38,249680,114258,87270,40981,21600,0,0,70979,24407,37433,40406,1,107383,0,0,0,0,79021,593,12567,1,1,1,ELSS,0
2338171,57,1,3,3,1058271,439672,410956,207794,21600,1,534324,62409,13027,37647,25924,1,107569,0,0,0,0,87591,11973,12353,1,1,1,NSC,0
943483,26,1,2,34,397674,134270,128017,54421,21600,1,148440,65589,16323,21359,30885,0,0,0,0,0,0,84411,8677,28641,1,1,1,ELSS,0
1191715,38,0,3,22,575864,235911,145811,15938,21600,0,0,128448,12530,24536,13847,0,0,1,113416,0,0,21552,12470,25464,1,1,1,PPF,0
1397587,24,0,3,36,556723,278984,247859,126052,21600,1,347688,100620,19960,4798,26915,0,0,0,0,0,0,49380,5040,45202,1,1,1,ELSS,1
2351303,27,0,2,33,906895,497591,188923,131450,21600,0,0,16621,18278,631,40006,0,0,0,0,0,0,133379,6722,49369,1,1,1,ELSS,0
2964690,26,1,3,34,1171574,360139,365912,251537,21600,0,0,119168,24616,15753,24236,0,0,0,0,0,1,30832,384,34247,1,1,1,SSY,1
3435401,25,1,1,35,1480478,719741,522898,193673,21600,1,88008,11437,19308,17892,16514,1,178446,0,0,0,0,138563,5692,32108,1,1,1,PPF,0
2805006,44,1,2,16,1175501,521848,448318,324,21600,1,147072,147027,72371,10141,10554,0,0,1,30758,1,0,2973,2629,39859,1,1,1,PPF,1
2440139,22,1,3,38,1136199,405181,248028,143265,21600,1,192900,60649,18750,7310,39568,1,159305,0,0,0,0,89351,6250,42690,1,1,1,ELSS,0
1961690,58,1,3,2,758669,293343,290167,214452,21600,0,0,6180,11548,5280,21268,0,0,0,0,0,0,143820,13452,44720,1,1,1,NSC,0
754606,25,1,2,35,300017,100178,113744,8795,21600,1,381228,53651,17764,10150,35300,0,0,0,0,0,0,96349,7236,39850,1,1,1,ELSS,0
1368981,43,1,3,17,621547,300587,239733,28284,21600,1,348504,62980,8736,27319,16759,0,0,0,0,0,0,87020,16264,22681,1,1,1,PPF,0
1361080,44,1,1,16,657266,217644,194303,385,21600,1,140640,54347,25930,15049,14579,1,174766,0,0,1,1,95653,49070,34951,1,1,1,SSY,0
1872718,24,1,3,36,817426,366690,169544,146740,21600,1,227520,35093,65784,3308,20797,0,0,0,0,1,1,114907,9216,46692,1,1,1,SSY,0
627615,26,1,2,34,265887,84288,80461,54193,21600,0,0,139284,8933,33314,44201,0,0,0,0,0,1,10716,16067,16686,1,1,1,SSY,1
1187733,41,1,3,19,472359,170246,152187,48089,21600,0,0,51216,15594,42457,3438,0,0,0,0,0,0,98784,9406,7543,1,1,1,PPF,1
2920131,54,0,3,6,1161249,525295,236827,309897,21600,0,0,63163,22021,688,43031,0,0,0,0,0,0,86837,2979,49312,1,1,1,NSC,0
2391373,50,1,3,10,1049081,501126,393763,157322,21600,1,501216,33587,13070,5048,25130,0,0,0,0,0,0,116413,11930,44952,1,1,1,NSC,0
2524607,43,1,2,17,1104790,585304,268064,298563,21600,1,99024,114043,41538,26575,49211,0,0,0,0,1,0,35957,33462,23425,1,1,1,PPF,1
1001295,30,0,2,30,402166,220631,145396,59922,21600,0,0,93791,3993,5472,24513,1,134090,0,0,1,0,56209,71007,44528,1,1,1,ELSS,0
2644680,41,0,2,19,949524,290852,430688,30789,21600,1,242496,71968,4564,20428,3773,0,0,0,0,0,0,78032,20436,29572,1,1,1,PPF,0
1973917,48,0,1,12,945999,402865,323984,163454,21600,0,0,54199,13226,29501,12269,0,0,0,0,0,0,95801,11774,20499,1,1,1,FD,0
2432907,22,0,2,38,907322,474925,385001,128302,21600,1,144156,122124,24410,36763,16514,0,0,0,0,0,0,27876,590,13237,1,1,1,ELSS,1
354682,36,0,2,24,156093,69037,67988,667,18731,1,276360,109315,19577,9815,31405,1,159996,0,0,0,0,40685,5423,40185,1,1,1,ELSS,0
2233968,24,0,2,36,1035732,381232,319105,44908,21600,1,405780,73016,2131,30554,5266,1,98166,0,0,0,1,76984,22869,19446,1,1,1,SSY,0
1553350,58,1,3,2,670207,249212,229198,44109,21600,0,0,95273,46589,2533,19118,0,0,0,0,1,0,54727,28411,47467,1,1,1,NSC,0
302617,55,0,2,5,110848,52114,33365,92,13301,1,195492,117275,6787,47051,46173,0,0,1,25242,0,0,32725,18213,2949,1,1,1,NSC,1
2012832,48,1,2,12,730926,309209,243327,97193,21600,1,379776,16358,3663,14981,18057,0,0,1,105636,0,0,133642,21337,35019,1,1,1,PPF,0
2006879,43,0,3,17,880873,441488,318024,199673,21600,1,506592,26018,5906,26075,35968,0,0,0,0,0,0,123982,19094,23925,1,1,1,PPF,0
1942725,49,1,3,11,695105,301477,232332,196369,21600,1,297756,97281,23699,11843,36829,0,0,0,0,0,0,52719,1301,38157,1,1,1,PPF,1
3281244,33,0,2,27,1622817,818337,321385,43601,21600,1,328980,125791,7713,47591,16128,0,0,0,0,0,0,24209,17287,2409,1,1,1,ELSS,1
1902317,30,1,3,30,947819,475933,208770,16489,21600,1,344352,96884,21435,30412,18114,1,100363,0,0,0,0,53116,3565,19588,1,1,1,ELSS,0
2833596,49,1,3,11,1313145,687003,263873,277052,21600,1,478920,40575,21065,49492,43128,0,0,0,0,0,0,109425,3935,508,1,1,1,PPF,1
2352588,45,1,2,15,903193,388846,399437,267784,21600,0,0,114078,12633,41433,37462,0,0,0,0,0,0,35922,12367,8567,1,1,1,PPF,1
2714700,24,0,2,36,1109192,554202,364917,139977,21600,0,0,108051,60271,31413,37094,0,0,1,112122,1,1,41949,14729,18587,1,1,1,SSY,0
2389507,58,0,1,2,1130069,443643,369370,112921,21600,1,347112,8600,11941,18125,20434,0,0,0,0,0,0,141400,13059,31875,1,1,1,NSC,0
3206302,23,1,3,37,1276882,411743,618289,288683,21600,1,271620,116537,14602,43281,21776,0,0,0,0,0,0,33463,10398,6719,1,1,1,ELSS,1
1138504,55,1,3,5,458903,223418,225914,46491,21600,1,490956,94450,7880,23644,20459,0,0,0,0,0,0,55550,17120,26356,1,1,1,NSC,1
3466452,52,0,2,8,1702435,718854,328121,367983,21600,1,533244,70251,8423,7866,33914,0,0,0,0,0,0,79749,16577,42134,1,1,1,NSC,0
533472,29,0,2,31,193820,77495,84526,45060,21600,1,408312,27762,14023,21244,45344,0,0,0,0,0,0,122238,10977,28756,1,1,1,ELSS,0
783352,23,1,3,37,280777,125529,134903,65996,21600,1,364476,61306,16337,26524,16301,0,0,0,0,0,0,88694,8663,23476,1,1,1,ELSS,0
1511011,57,1,1,3,587712,214410,280832,174377,21600,1,185424,76610,8916,25686,3081,1,164559,1,103258,0,0,73390,16084,24314,1,1,1,NSC,0
3297466,50,1,1,10,1410379,690638,611710,32474,21600,1,281196,75069,4230,17403,3760,1,167885,0,0,1,0,74931,70770,32597,1,1,1,NSC,0
374605,44,0,1,16,136790,59127,42462,44703,16414,1,255468,86623,3546,21690,1274,0,0,0,0,0,0,63377,21454,28310,1,1,1,PPF,1
1916742,28,1,1,32,925718,426538,256322,141425,21600,1,346536,53721,16548,24005,346,0,0,0,0,0,1,96279,8452,25995,1,1,1,SSY,0
2770494,50,0,3,10,1242579,576311,480346,244394,21600,1,466452,137085,21160,28836,22110,0,0,0,0,0,0,12915,3840,21164,1,1,1,NSC,1
476159,29,1,1,31,205983,69194,80253,38607,21600,1,82524,26846,44884,10820,4255,0,0,0,0,1,0,123154,30116,39180,1,1,1,PPF,0
2793023,52,0,2,8,1194890,484825,483925,242214,21600,1,374832,41438,51016,44757,45414,1,63478,0,0,1,0,108562,23984,5243,1,1,1,NSC,0
2314267,55,0,1,5,1089732,401191,402057,84777,21600,1,248172,15030,7213,45958,20573,0,0,0,0,0,0,134970,17787,4042,1,1,1,NSC,0
1190971,55,1,3,5,553106,232837,95279,118481,21600,1,396804,96566,54078,17715,12100,0,0,0,0,1,0,53434,20922,32285,1,1,1,NSC,1
313536,29,0,1,31,121708,42990,60332,36065,14604,1,278112,37509,18704,11387,44552,0,0,1,36000,0,0,112491,6296,38613,1,1,1,PPF,0
2555159,22,1,3,38,999480,520285,502144,45949,21600,1,92280,47142,69945,34280,1492,0,0,1,83078,1,0,102858,5055,15720,1,1,1,ELSS,0
437529,25,1,1,35,215138,82800,37557,39284,21600,1,190236,127500,11384,40713,40703,0,0,0,0,0,0,22500,13616,9287,1,1,1,PPF,1
1377020,57,1,2,3,584696,238940,224079,122860,21600,0,0,76315,4602,32163,34467,0,0,0,0,0,1,73685,20398,17837,1,1,1,SSY,1
1151819,37,1,1,23,572347,314243,117029,9897,21600,1,413304,91008,347,7807,7214,1,163663,0,0,0,0,58992,24653,42193,1,1,1,PPF,0
2255755,43,1,2,17,950821,390367,358245,9314,21600,1,192108,128293,13275,30105,8269,0,0,0,0,0,0,21707,11725,19895,1,1,1,PPF,1
3239468,27,1,1,33,1384179,464945,425509,293639,21600,1,480420,25458,21730,38033,38362,0,0,0,0,0,0,124542,3270,11967,1,1,1,PPF,0
2416617,37,1,2,23,920466,380289,424101,96149,21600,1,490512,113273,17876,225,46096,0,0,0,0,0,0,36727,7124,49775,1,1,1,ELSS,1
1561247,26,1,2,34,590086,266630,278478,68722,21600,1,480840,133040,19089,17701,48228,0,0,0,0,0,0,16960,5911,32299,1,1,1,ELSS,1
2317342,43,1,3,17,906466,481678,269546,133586,21600,1,142092,88962,646,41540,42873,0,0,0,0,0,0,61038,24354,8460,1,1,1,PPF,1
3452989,27,1,3,33,1483773,791902,471229,132538,21600,0,0,96877,61244,9959,24026,0,0,0,0,1,0,53123,13756,40041,1,1,1,ELSS,1
3058815,31,0,1,29,1260047,625652,392398,173847,21600,1,444240,111710,67559,13919,48399,1,127321,0,0,1,0,38290,7441,36081,1,1,1,PPF,0
